"Term" "Overlap" "P.value" "Adjusted.P.value" "Old.P.value" "Old.Adjusted.P.value" "Odds.Ratio" "Combined.Score" "Genes"
"2023" "regulation of T-helper 17 type immune response (GO:2000316)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "SMAD7"
"2024" "regulation of isotype switching (GO:0045191)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "TFRC"
"2025" "retinoic acid receptor signaling pathway (GO:0048384)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "RARB"
"2026" "positive regulation of B cell differentiation (GO:0045579)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "NCKAP1L"
"2027" "regulation of response to biotic stimulus (GO:0002831)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "TRAF3"
"2028" "L-cysteine metabolic process (GO:0046439)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "AHCYL2"
"2029" "negative regulation of cell adhesion mediated by integrin (GO:0033629)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "PDE3B"
"2030" "positive regulation of phospholipid biosynthetic process (GO:0071073)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "HTR2A"
"2031" "chromatin-mediated maintenance of transcription (GO:0048096)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "CHEK1"
"2032" "protein C-linked glycosylation via 2'-alpha-mannosyl-L-tryptophan (GO:0018406)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "DPY19L4"
"2033" "morphogenesis of a polarized epithelium (GO:0001738)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "RAB10"
"2034" "pituitary gland development (GO:0021983)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "SALL1"
"2035" "positive regulation of lymphocyte apoptotic process (GO:0070230)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "PDCD1"
"2036" "regulation of high voltage-gated calcium channel activity (GO:1901841)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "CACNA2D1"
"2037" "regulation of collateral sprouting (GO:0048670)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "BDNF"
"2038" "peroxisome proliferator activated receptor signaling pathway (GO:0035357)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "PDK3"
"2039" "positive regulation of inositol phosphate biosynthetic process (GO:0060732)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "PTH"
"2040" "zinc II ion transmembrane import (GO:0071578)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "SLC39A10"
"2041" "positive regulation of protein kinase A signaling (GO:0010739)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "ADRB2"
"2042" "peptidyl-lysine deacetylation (GO:0034983)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "SIRT4"
"2043" "granulocyte migration (GO:0097530)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "UMOD"
"2044" "regulation of alpha-beta T cell differentiation (GO:0046637)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "IHH"
"2045" "regulation by virus of viral protein levels in host cell (GO:0046719)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "TBC1D20"
"2046" "regulation of RNA biosynthetic process (GO:2001141)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "NMD3"
"2047" "negative regulation of T cell mediated immunity (GO:0002710)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "SMAD7"
"2048" "negative regulation of receptor internalization (GO:0002091)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "ATXN2"
"2049" "negative regulation of alpha-beta T cell activation (GO:0046636)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "IHH"
"2050" "positive regulation of fatty acid beta-oxidation (GO:0032000)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "IRS1"
"2051" "regulation of glucocorticoid receptor signaling pathway (GO:2000322)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "CLOCK"
"2052" "ion homeostasis (GO:0050801)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "P2RY2"
"2053" "positive regulation of neuroblast proliferation (GO:0002052)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "VEGFA"
"2054" "auditory receptor cell differentiation (GO:0042491)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "SLC4A7"
"2055" "activation of signaling protein activity involved in unfolded protein response (GO:0006987)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "VAPB"
"2056" "regulation of establishment of protein localization (GO:0070201)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "KIAA0586"
"2057" "cellular response to histamine (GO:0071420)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "AOC1"
"2058" "negative regulation of transporter activity (GO:0032410)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "PPIF"
"2059" "pharyngeal arch artery morphogenesis (GO:0061626)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "BMPR1A"
"2060" "negative regulation of epidermal cell differentiation (GO:0045605)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "DLL1"
"2061" "regulation of growth hormone secretion (GO:0060123)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "CHD7"
"2062" "female gonad development (GO:0008585)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "WNT4"
"2063" "wound healing, spreading of epidermal cells (GO:0035313)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "WNT7A"
"2064" "positive regulation of ceramide biosynthetic process (GO:2000304)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "PRKCD"
"2065" "negative regulation of glycogen metabolic process (GO:0070874)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "SELENOS"
"2066" "epithelial cell differentiation involved in kidney development (GO:0035850)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "SALL1"
"2067" "adenylate cyclase-activating dopamine receptor signaling pathway (GO:0007191)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "DRD1"
"2068" "cell differentiation in spinal cord (GO:0021515)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "LHX1"
"2069" "G-quadruplex DNA unwinding (GO:0044806)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "HNRNPA2B1"
"2070" "proline metabolic process (GO:0006560)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "AOC1"
"2071" "molybdopterin cofactor biosynthetic process (GO:0032324)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "NFS1"
"2072" "copper ion import (GO:0015677)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "ATP7A"
"2073" "purine nucleoside bisphosphate biosynthetic process (GO:0034033)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "PANK2"
"2074" "negative regulation of T cell cytokine production (GO:0002725)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "SMAD7"
"2075" "positive regulation of membrane depolarization (GO:1904181)" "1/7" 0.406451689215152 0.999577334971046 0 0 1.98965380023876 1.79126582327132 "DCN"
"2076" "lens fiber cell differentiation (GO:0070306)" "1/7" 0.406451689215152 0.999095842998517 0 0 1.98965380023876 1.79126582327132 "WNT7A"
"2077" "regulation of protein deubiquitination (GO:0090085)" "1/7" 0.406451689215152 0.998614814667752 0 0 1.98965380023876 1.79126582327132 "OTUD4"
"2078" "protein maturation by iron-sulfur cluster transfer (GO:0097428)" "1/7" 0.406451689215152 0.998134249309394 0 0 1.98965380023876 1.79126582327132 "MMS19"
"2079" "cellular response to platelet-derived growth factor stimulus (GO:0036120)" "1/7" 0.406451689215152 0.997654146255373 0 0 1.98965380023876 1.79126582327132 "HAS2"
"2080" "negative regulation of glycoprotein biosynthetic process (GO:0010561)" "1/7" 0.406451689215152 0.997174504838904 0 0 1.98965380023876 1.79126582327132 "BACE2"
"2081" "regulation of cell projection organization (GO:0031344)" "1/7" 0.406451689215152 0.996695324394484 0 0 1.98965380023876 1.79126582327132 "FAM110C"
"2082" "regulation of microglial cell activation (GO:1903978)" "1/7" 0.406451689215152 0.996216604257887 0 0 1.98965380023876 1.79126582327132 "APP"
"2083" "positive regulation of type I interferon-mediated signaling pathway (GO:0060340)" "1/7" 0.406451689215152 0.995738343766164 0 0 1.98965380023876 1.79126582327132 "UBE2K"
"2084" "negative regulation of RIG-I signaling pathway (GO:0039536)" "1/7" 0.406451689215152 0.995260542257639 0 0 1.98965380023876 1.79126582327132 "RNF125"
"2085" "regulation of glycogen (starch) synthase activity (GO:2000465)" "1/7" 0.406451689215152 0.994783199071904 0 0 1.98965380023876 1.79126582327132 "PPP1R3F"
"2086" "sensory organ morphogenesis (GO:0090596)" "1/7" 0.406451689215152 0.994306313549818 0 0 1.98965380023876 1.79126582327132 "SKI"
"2087" "negative regulation of retinoic acid receptor signaling pathway (GO:0048387)" "1/7" 0.406451689215152 0.993829885033503 0 0 1.98965380023876 1.79126582327132 "CYP26B1"
"2088" "regulation of protein heterodimerization activity (GO:0043497)" "1/7" 0.406451689215152 0.993353912866341 0 0 1.98965380023876 1.79126582327132 "BCL2"
"2089" "regulation of transcription involved in cell fate commitment (GO:0060850)" "1/7" 0.406451689215152 0.992878396392973 0 0 1.98965380023876 1.79126582327132 "RORA"
"2090" "ER overload response (GO:0006983)" "1/7" 0.406451689215152 0.992403334959292 0 0 1.98965380023876 1.79126582327132 "SELENOS"
"2091" "folic acid transport (GO:0015884)" "1/7" 0.406451689215152 0.991928727912444 0 0 1.98965380023876 1.79126582327132 "LRP2"
"2092" "positive regulation of CD4-positive, alpha-beta T cell activation (GO:2000516)" "1/7" 0.406451689215152 0.991454574600822 0 0 1.98965380023876 1.79126582327132 "NCKAP1L"
"2093" "membrane invagination (GO:0010324)" "1/7" 0.406451689215152 0.990980874374066 0 0 1.98965380023876 1.79126582327132 "SMURF1"
"2094" "cellular phosphate ion homeostasis (GO:0030643)" "1/7" 0.406451689215152 0.990507626583057 0 0 1.98965380023876 1.79126582327132 "XPR1"
"2095" "cAMP catabolic process (GO:0006198)" "1/7" 0.406451689215152 0.990034830579914 0 0 1.98965380023876 1.79126582327132 "PDE3B"
"2096" "positive regulation of neurological system process (GO:0031646)" "1/7" 0.406451689215152 0.989562485717996 0 0 1.98965380023876 1.79126582327132 "DICER1"
"2097" "positive regulation of gastrulation (GO:2000543)" "1/7" 0.406451689215152 0.989090591351893 0 0 1.98965380023876 1.79126582327132 "LHX1"
"2098" "positive regulation of multicellular organism growth (GO:0040018)" "1/7" 0.406451689215152 0.988619146837426 0 0 1.98965380023876 1.79126582327132 "GHR"
"2099" "substrate-dependent cell migration, cell extension (GO:0006930)" "1/7" 0.406451689215152 0.988148151531644 0 0 1.98965380023876 1.79126582327132 "CD2AP"
"2100" "positive regulation of keratinocyte proliferation (GO:0010838)" "1/7" 0.406451689215152 0.987677604792819 0 0 1.98965380023876 1.79126582327132 "FGF7"
"2101" "cardiac atrium development (GO:0003230)" "1/7" 0.406451689215152 0.987207505980448 0 0 1.98965380023876 1.79126582327132 "DLL4"
"2102" "cellular divalent inorganic anion homeostasis (GO:0072501)" "1/7" 0.406451689215152 0.986737854455243 0 0 1.98965380023876 1.79126582327132 "XPR1"
"2103" "venous blood vessel development (GO:0060841)" "1/7" 0.406451689215152 0.986268649579135 0 0 1.98965380023876 1.79126582327132 "ACVR2B"
"2104" "negative regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903799)" "1/7" 0.406451689215152 0.985799890715266 0 0 1.98965380023876 1.79126582327132 "NCOR2"
"2105" "coenzyme A biosynthetic process (GO:0015937)" "1/7" 0.406451689215152 0.985331577227991 0 0 1.98965380023876 1.79126582327132 "PANK2"
"2106" "erythrocyte development (GO:0048821)" "1/7" 0.406451689215152 0.984863708482868 0 0 1.98965380023876 1.79126582327132 "NCKAP1L"
"2107" "progesterone receptor signaling pathway (GO:0050847)" "1/7" 0.406451689215152 0.984396283846664 0 0 1.98965380023876 1.79126582327132 "YAP1"
"2108" "regulation of chromatin assembly or disassembly (GO:0001672)" "1/7" 0.406451689215152 0.983929302687344 0 0 1.98965380023876 1.79126582327132 "TLK1"
"2109" "positive regulation of sphingolipid biosynthetic process (GO:0090154)" "1/7" 0.406451689215152 0.983462764374073 0 0 1.98965380023876 1.79126582327132 "PRKCD"
"2110" "rRNA-containing ribonucleoprotein complex export from nucleus (GO:0071428)" "1/7" 0.406451689215152 0.982996668277214 0 0 1.98965380023876 1.79126582327132 "TSC1"
"2111" "negative regulation of MyD88-independent toll-like receptor signaling pathway (GO:0034128)" "1/7" 0.406451689215152 0.982531013768319 0 0 1.98965380023876 1.79126582327132 "SARM1"
"2112" "cellular trivalent inorganic anion homeostasis (GO:0072502)" "1/7" 0.406451689215152 0.982065800220133 0 0 1.98965380023876 1.79126582327132 "XPR1"
"2113" "regulation of mitochondrial fusion (GO:0010635)" "1/7" 0.406451689215152 0.981601027006588 0 0 1.98965380023876 1.79126582327132 "PID1"
"2114" "oxaloacetate metabolic process (GO:0006107)" "1/7" 0.406451689215152 0.981136693502801 0 0 1.98965380023876 1.79126582327132 "GHR"
"2115" "positive regulation of mast cell degranulation (GO:0043306)" "1/7" 0.406451689215152 0.980672799085069 0 0 1.98965380023876 1.79126582327132 "VAMP8"
"2116" "regulation of lymphocyte migration (GO:2000401)" "1/7" 0.406451689215152 0.98020934313087 0 0 1.98965380023876 1.79126582327132 "WASL"
"2117" "positive regulation of epithelial cell differentiation involved in kidney development (GO:2000698)" "1/7" 0.406451689215152 0.979746325018857 0 0 1.98965380023876 1.79126582327132 "LHX1"
"2118" "glycoside catabolic process (GO:0016139)" "1/7" 0.406451689215152 0.979283744128858 0 0 1.98965380023876 1.79126582327132 "GBA2"
"2119" "positive regulation of extracellular matrix disassembly (GO:0090091)" "1/7" 0.406451689215152 0.978821599841869 0 0 1.98965380023876 1.79126582327132 "CLASP1"
"2120" "ribosomal protein import into nucleus (GO:0006610)" "1/7" 0.406451689215152 0.978359891540057 0 0 1.98965380023876 1.79126582327132 "TNPO1"
"2121" "negative regulation of type 2 immune response (GO:0002829)" "1/7" 0.406451689215152 0.977898618606752 0 0 1.98965380023876 1.79126582327132 "SOCS5"
"2122" "posttranslational protein targeting to endoplasmic reticulum membrane (GO:0006620)" "1/7" 0.406451689215152 0.977437780426447 0 0 1.98965380023876 1.79126582327132 "SEC61A1"
"2123" "negative regulation of striated muscle tissue development (GO:0045843)" "1/7" 0.406451689215152 0.976977376384795 0 0 1.98965380023876 1.79126582327132 "USP19"
"2124" "retrograde axonal transport (GO:0008090)" "1/7" 0.406451689215152 0.976517405868607 0 0 1.98965380023876 1.79126582327132 "PAFAH1B1"
"2125" "nuclear body organization (GO:0030575)" "1/7" 0.406451689215152 0.976057868265845 0 0 1.98965380023876 1.79126582327132 "HIPK2"
"2126" "negative regulation of osteoblast proliferation (GO:0033689)" "1/7" 0.406451689215152 0.975598762965626 0 0 1.98965380023876 1.79126582327132 "PLXNB1"
"2127" "histone modification (GO:0016570)" "8/98" 0.406831847812827 0.976052148278729 0 0 1.13694502870786 1.02251757062895 "UBE2B;EYA1;TBL1XR1;USP3;CARM1;PRKCD;EYA4;ATXN7L3"
"2128" "G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger (GO:0007187)" "10/125" 0.409068296082229 0.980956538960346 0 0 1.1142061281337 0.995958945730723 "ADORA2A;GNAQ;GNA12;GNAI3;GNAT1;ADRB2;DRD1;HTR2A;HTR4;SSTR3"
"2129" "cilium assembly (GO:0060271)" "22/288" 0.413093960477075 0.990144894464308 0 0 1.06391210151656 0.940583628479365 "ACTR2;SEPT11;MBD1;ARL3;RAB3IP;RFX3;PARVA;OCRL;CDC14A;TUBA4A;SEPT2;ACTR1A;TUBA1A;KIF3B;PPP2R1A;UBXN10;KIAA0586;RAB23;TRIP11;TNPO1;CLASP1;PAFAH1B1"
"2130" "lipid biosynthetic process (GO:0008610)" "6/72" 0.414849068638677 0.99388488134421 0 0 1.16063138347261 1.02117051407844 "PRKAA1;DOLPP1;TFCP2L1;HMGCR;AGPAT3;FDFT1"
"2131" "regulation of phosphatase activity (GO:0010921)" "6/72" 0.414849068638677 0.993418487688018 0 0 1.16063138347261 1.02117051407844 "SPRED1;ELL;CHORDC1;PPP6R3;TSC1;SYTL2"
"2132" "Rho protein signal transduction (GO:0007266)" "6/72" 0.414849068638677 0.992952531549328 0 0 1.16063138347261 1.02117051407844 "CDC42;ROCK1;GNA12;CDC42EP2;ARHGAP5;PHACTR4"
"2133" "regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051439)" "6/72" 0.414849068638677 0.992487012312783 0 0 1.16063138347261 1.02117051407844 "PSMA5;PSMD7;CDC23;PSME3;CDC27;PSMF1"
"2134" "regulation of epithelial cell proliferation (GO:0050678)" "6/72" 0.414849068638677 0.992021929364183 0 0 1.16063138347261 1.02117051407844 "TGFBR3;FGF7;CDK6;LAMC1;IGF1;VEGFA"
"2135" "glycoprotein biosynthetic process (GO:0009101)" "6/72" 0.414849068638677 0.991557282090476 0 0 1.16063138347261 1.02117051407844 "A4GNT;COG3;ST8SIA3;B3GNT2;IGF1;ATP7A"
"2136" "intraciliary transport (GO:0042073)" "4/46" 0.422783323650653 1 0 0 1.21109361753664 1.04262500715353 "KIF3B;MBD1;TRIP11;TNPO1"
"2137" "regulation of fibroblast proliferation (GO:0048145)" "4/46" 0.422783323650653 1 0 0 1.21109361753664 1.04262500715353 "SKI;CDK6;NF1;IGF1"
"2138" "negative regulation of autophagy (GO:0010507)" "4/46" 0.422783323650653 1 0 0 1.21109361753664 1.04262500715353 "RRAGA;BCL2;TAB3;TSC1"
"2139" "cellular response to ionizing radiation (GO:0071479)" "4/46" 0.422783323650653 1 0 0 1.21109361753664 1.04262500715353 "YAP1;NUCKS1;CLOCK;RAD9A"
"2140" "negative regulation of protein modification by small protein conjugation or removal (GO:1903321)" "4/46" 0.422783323650653 1 0 0 1.21109361753664 1.04262500715353 "CHORDC1;OGT;N4BP1;SMAD7"
"2141" "regulation of organelle organization (GO:0033043)" "9/113" 0.423829513006717 1 0 0 1.10927601252249 0.952229147975581 "USP6NL;SYDE1;CAPN6;TMEM33;TAOK1;TBC1D9;PLXNB1;EVI5;RBSN"
"2142" "protein acetylation (GO:0006473)" "3/33" 0.425914590580063 1 0 0 1.26614332742466 1.08067415093693 "NAA15;CLOCK;FOXO1"
"2143" "platelet aggregation (GO:0070527)" "3/33" 0.425914590580063 1 0 0 1.26614332742466 1.08067415093693 "STXBP3;STXBP1;VCL"
"2144" "carboxylic acid metabolic process (GO:0019752)" "3/33" 0.425914590580063 1 0 0 1.26614332742466 1.08067415093693 "GLUD1;SIRT4;SLC2A3"
"2145" "Golgi to endosome transport (GO:0006895)" "2/20" 0.426114346908172 1 0 0 1.39275766016713 1.18808850802051 "KIF16B;RBSN"
"2146" "viral budding via host ESCRT complex (GO:0039702)" "2/20" 0.426114346908172 1 0 0 1.39275766016713 1.18808850802051 "VPS4A;VPS37C"
"2147" "response to progesterone (GO:0032570)" "2/20" 0.426114346908172 1 0 0 1.39275766016713 1.18808850802051 "YAP1;ABHD2"
"2148" "calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules (GO:0016338)" "2/20" 0.426114346908172 1 0 0 1.39275766016713 1.18808850802051 "CLDN12;CLDN2"
"2149" "regulation of DNA-templated transcription, elongation (GO:0032784)" "2/20" 0.426114346908172 1 0 0 1.39275766016713 1.18808850802051 "SUPT16H;ELL"
"2150" "intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:0042771)" "2/20" 0.426114346908172 1 0 0 1.39275766016713 1.18808850802051 "DYRK2;HIPK2"
"2151" "regulation of response to cytokine stimulus (GO:0060759)" "2/20" 0.426114346908172 1 0 0 1.39275766016713 1.18808850802051 "IRAK2;RUNX1"
"2152" "growth hormone receptor signaling pathway (GO:0060396)" "2/20" 0.426114346908172 1 0 0 1.39275766016713 1.18808850802051 "GHR;PIK3R1"
"2153" "steroid hormone mediated signaling pathway (GO:0043401)" "2/20" 0.426114346908172 1 0 0 1.39275766016713 1.18808850802051 "ABHD2;PLPP1"
